path,text
filtered-cv10-test/2007.wav,валишевський пише
filtered-cv10-test/2008.wav,виявляється як і батько князь олександр одержав у володіння всю південну росію й київ
filtered-cv10-test/2009.wav,начебто так було за старих часів
filtered-cv10-test/201.wav,гано довго мовчав тоді махнув рукою
filtered-cv10-test/2010.wav,московія за роки свого розвитку не дала людству жодного відкриття
filtered-cv10-test/2011.wav,закон підписує голова верховної ради україни і невідкладно направляє його президентові україни
filtered-cv10-test/2012.wav,отож писання про куликовську битву розраховане на обивателя який прагнув почути подібне
filtered-cv10-test/2013.wav,козача громада на дону була утворена за зразком запорозької січі
filtered-cv10-test/1335.wav,лежу в кутку на шинелі кинутій на вогкий бетон
filtered-cv10-test/1336.wav,і як для нас фортуна зла
filtered-cv10-test/1337.wav,найбільше сподобався загін чорного ворона триста чоловік на конях і тачанках із кулеметами
filtered-cv10-test/1338.wav,тютюнник усміхнувся іронічно до отмарштейна що за сусіднім столом прислухався до розмови
filtered-cv10-test/1339.wav,як чорноморський злий козак
filtered-cv10-test/1340.wav,до чорноти підбіг схвильований командир булавної сотні
filtered-cv10-test/1341.wav,давай коня гукнув на калмика
filtered-cv10-test/1342.wav,нема дати падіння столиці криму і на сусідніх сторінках
filtered-cv10-test/1343.wav,джекі френч видатна австралійська дитяча письменниця
filtered-cv10-test/1345.wav,якісно-означальні прислівники
filtered-cv10-test/1346.wav,такого сорту звіт подало напевно командування тих частин які переходили
filtered-cv10-test/1347.wav,юрко теж зі мною кивнув чорнота в мій бік
filtered-cv10-test/1348.wav,мапа походу болбочана на крим за історією українського війська додаток
filtered-cv10-test/1349.wav,коли я встав і почав проходжуватися по дворику дідусь підійшов до мене
filtered-cv10-test/135.wav,ми ввійшли туди разом
filtered-cv10-test/1350.wav,о прошу ткнув пальцем в одну з карт це ваш район
filtered-cv10-test/1351.wav,петренко вже пообідав у чучупаків
filtered-cv10-test/1352.wav,а який же він має бути
filtered-cv10-test/1354.wav,меткий вершник він був одночасно якийсь повільний і нерухливий
filtered-cv10-test/2695.wav,під час наповнення кулі з'явилася дірка тож від польоту відмовилися
filtered-cv10-test/2696.wav,я так зніяковів що у мене волосся спітніло
filtered-cv10-test/2698.wav,ми так можемо сказати і про російських лібералів що вони опортуністи
filtered-cv10-test/2699.wav,насправді жодній людській силі не було дано утримати руйнівний вир цієї катастрофи
filtered-cv10-test/27.wav,це швидко змінило обличчя країни включно із суспільними елементами й стосунками між ними
filtered-cv10-test/270.wav,до речі іпатіївський літопис просто не підтверджує її буття
filtered-cv10-test/2701.wav,всі ресурси використовувалися для того аби щось завойовувати
filtered-cv10-test/2702.wav,чи знайдеш ти куточок землі де б не проживали безголові
filtered-cv10-test/2703.wav,так написано про людину яка зрадила рідного брата
filtered-cv10-test/2704.wav,україна розпочинається з тебе
filtered-cv10-test/1640.wav,а тепер підсумуємо
filtered-cv10-test/1641.wav,брат ворога не брат є козакові
filtered-cv10-test/1642.wav,у чому розум андрія сказати важко чи в бандитизмі чи в злодійстві
filtered-cv10-test/1643.wav,тільки віра вища
filtered-cv10-test/1644.wav,при світлі волі всі краї хороші
filtered-cv10-test/1645.wav,ерзянська і мокшанська мови становлять особливу групу
filtered-cv10-test/1646.wav,такого дослідження ніколи не проводили російські історики
filtered-cv10-test/1647.wav,робить як мокре горить
filtered-cv10-test/1648.wav,москва була побита жорстоко у себе вдома
filtered-cv10-test/1649.wav,не буду дорікати олександрові ісайовичу в брутальності
filtered-cv10-test/165.wav,довго ждала його мати а він не приходив
filtered-cv10-test/1652.wav,автобус плететься далі
filtered-cv10-test/1653.wav,українських офіцерів змусили зійти на берег а на кораблях були виставлені кайзерівські караули
filtered-cv10-test/1654.wav,а от ризикнули не мали правда що й втрачати
filtered-cv10-test/1655.wav,мовляв хай інші скачуть вперед
filtered-cv10-test/1657.wav,а доки нам сидіть над морем
filtered-cv10-test/1044.wav,якого князя
filtered-cv10-test/1045.wav,де де вона є
filtered-cv10-test/1046.wav,з городу стольного з витичева
filtered-cv10-test/1047.wav,осе таке закінчив він то як зумів єси ти якого єси роду
filtered-cv10-test/1048.wav,я показав йому свою шкіру
filtered-cv10-test/105.wav,у центрі подій її взаємини з пані аделею
filtered-cv10-test/1050.wav,прискочив мов котище мурий
filtered-cv10-test/1051.wav,кінь вичищений і видно не голодний
filtered-cv10-test/1052.wav,один дражнився битіасом
filtered-cv10-test/1053.wav,проводжаємо їх кулями
filtered-cv10-test/1055.wav,отаманенко і грицаєнко пішли із квашею за залізницю
filtered-cv10-test/1056.wav,тоді було зіграно першу власну пісню зимні
filtered-cv10-test/1057.wav,та що ж
filtered-cv10-test/1058.wav,сидиш було в кімнаті заходить товариш
filtered-cv10-test/1059.wav,останні названі в такому порядку в якому протягом весни літа осені ними ласують діти
filtered-cv10-test/857.wav,на те щука в морі щоб трусивсь карась
filtered-cv10-test/859.wav,він всебічно стикується і обґрунтовується
filtered-cv10-test/86.wav,князі племен
filtered-cv10-test/860.wav,український народ сформувався на базі слов'янських племен
filtered-cv10-test/861.wav,а чого ж би й ніт
filtered-cv10-test/862.wav,таку культуру  такий розквіт і такий розвиток несла сусідам московія
filtered-cv10-test/863.wav,щекавицю хіба проминають
filtered-cv10-test/864.wav,де можі годовані
filtered-cv10-test/865.wav,і погнав у сутінках до далекого гаю куди зникле римські легіони переслідуючи русів
filtered-cv10-test/866.wav,збудив їх той-таки рудочубий він підійшов і кожного поштрикав ратищем сулиці
filtered-cv10-test/867.wav,чого се маю рікти йому здивувався годой речи сам коли спіткав єси таку нагоду
filtered-cv10-test/868.wav,скільки ж се має літ славута
filtered-cv10-test/172.wav,показали фото з репетиції конкурсу
filtered-cv10-test/1720.wav,у людини має бути хоч якесь почуття гумору
filtered-cv10-test/1721.wav,що це значить
filtered-cv10-test/1722.wav,набрав як бідний у торбу
filtered-cv10-test/1723.wav,переходимо до розгляду першого звіту
filtered-cv10-test/1724.wav,я іншого від вас і не очікувала
filtered-cv10-test/1725.wav,особливо коли вийшов новий правопис
filtered-cv10-test/1726.wav,взяти ноги на плечі
filtered-cv10-test/1727.wav,пані овраменко ми дякуємо за її повідомлення
filtered-cv10-test/1728.wav,його й чорт у ступі не влучить
filtered-cv10-test/1729.wav,фінські племена
filtered-cv10-test/173.wav,щось у мене голова в труси падає
filtered-cv10-test/1730.wav,сучасне завжди на дорозі з минулого в майбутнє
filtered-cv10-test/465.wav,потім затримала погляд на моєму білому башлику і шапці які висіли на стіні
filtered-cv10-test/466.wav,ми з ним торік у бовтиші ховалися
filtered-cv10-test/467.wav,були б в раю ви за сіє
filtered-cv10-test/468.wav,наші курортні поселення й отримують вигляд безладних та хаотичних
filtered-cv10-test/469.wav,ти алхімік зі своїм кондуктором сховайся хмара бочку смальцю має
filtered-cv10-test/470.wav,три речі ніколи не можна повернути час слово й можливість
filtered-cv10-test/471.wav,але з іншого боку де ж ця сила
filtered-cv10-test/472.wav,це мій обов'язок
filtered-cv10-test/473.wav,ганді завжди розділяв людину і функції які вона виконує
filtered-cv10-test/474.wav,довгий час ми не збирались
filtered-cv10-test/475.wav,треба підхарчитись бо щось мене нудить
filtered-cv10-test/476.wav,видно птицю по польоту
filtered-cv10-test/477.wav,про виступ написали хіба кілька приватних блогів українців західної європи
filtered-cv10-test/478.wav,українське місто але з певними німецькими традиціями
filtered-cv10-test/48.wav,а я ж як
filtered-cv10-test/3772.wav,хотів поставити таке питання
filtered-cv10-test/3773.wav,мені здавалось
filtered-cv10-test/3774.wav,рада би душа в рай та гріхи не пускають
filtered-cv10-test/3775.wav,і їм варто писати новини про події з місць де вони живуть
filtered-cv10-test/3776.wav,два пани одні штани хторанше встав той убрав
filtered-cv10-test/3777.wav,тому будь ласка вислуховуйте
filtered-cv10-test/3778.wav,оце є друге питання після покарання тих хто привів до війни
filtered-cv10-test/3779.wav,червоний корунд рубін
filtered-cv10-test/378.wav,ось такими хитрими мазками писалася російська історична дійсність
filtered-cv10-test/3780.wav,особа має право на відшкодування моральної шкоди завданої внаслідок порушення її прав
filtered-cv10-test/3781.wav,дякуємо
filtered-cv10-test/3782.wav,нам у житті мало часу для життя
filtered-cv10-test/3783.wav,правосуддя в україні здійснюють виключно суди
filtered-cv10-test/3784.wav,не плюй в керничку бо меш з неї воду пити
filtered-cv10-test/3785.wav,у них на обслуговуванні є велика кількість будинків
filtered-cv10-test/3786.wav,харків є одним з найбільших міст україни
filtered-cv10-test/3787.wav,зроблено все справді добре
filtered-cv10-test/1900.wav,зазвичай каміни встановлюють саме з метою створення затишку
filtered-cv10-test/1901.wav,освіта повинна бути істинною повною ясною і міцною
filtered-cv10-test/1902.wav,по величині зараз олег валерійович потім юлія володимирівна
filtered-cv10-test/1903.wav,не все те отрута що неприємне на смак
filtered-cv10-test/1904.wav,хто дітей не має той жури не знає
filtered-cv10-test/1905.wav,світ мистецтва досі губиться у здогадах щодо близькості стосунків цієї пари
filtered-cv10-test/1906.wav,для мене це є трошки дивним
filtered-cv10-test/1908.wav,підписники зірки захоплено відгукнулися про шоу
filtered-cv10-test/1909.wav,декларації констатація незадовільного положення
filtered-cv10-test/1910.wav,незабаром у школах розпочнуться весняні канікули
filtered-cv10-test/1911.wav,наголос в українській мові виконує подвійну функцію
filtered-cv10-test/1912.wav,тому прошу підтримати
filtered-cv10-test/2973.wav,палав огонь великий страх
filtered-cv10-test/2974.wav,після короткої дискусії погоджуємося що й це робота
filtered-cv10-test/2975.wav,іду в сад і ницьма лягаю у траву
filtered-cv10-test/2976.wav,як слід використовувати респіратори з нестабільними захисними властивостями щоб зберегти здоров'я робітників
filtered-cv10-test/2977.wav,та не знаємо як там чи збираються вже
filtered-cv10-test/2978.wav,за хвилину вони стріляли вже в іншому напрямку
filtered-cv10-test/2979.wav,у сінях із темного кута за дверима залящала низка пострілів з малокаліберного автоматичного револьвера
filtered-cv10-test/298.wav,везе з роси й з води і з усякої калабані
filtered-cv10-test/2980.wav,що то айвовкою зовуть
filtered-cv10-test/2981.wav,люди збирають бібліотеку голосів для синтезатора мовлення
filtered-cv10-test/2982.wav,ціль одна а дорога й бачення різні
filtered-cv10-test/2983.wav,цивільні біженці що підтримують терористів
filtered-cv10-test/1548.wav,шановні колеги у мене теж декілька запитань
filtered-cv10-test/1549.wav,я завершую
filtered-cv10-test/155.wav,чорнота з докором глянув на коменданта
filtered-cv10-test/1550.wav,тепер щодо пропозицій
filtered-cv10-test/1551.wav,доброго дня колеги
filtered-cv10-test/1552.wav,хоть головов у камінь хоть каменем у голову
filtered-cv10-test/1553.wav,він нечесний тому що спілкувався з нечесними
filtered-cv10-test/1555.wav,так у державну історію впроваджувалася велика брехня
filtered-cv10-test/1556.wav,але солженіцин виявляється про це не знає
filtered-cv10-test/1557.wav,нас виведе в панство свободи не нині не завтра так потім
filtered-cv10-test/1558.wav,після того було запроваджено жорстку церковну і державну цензуру
filtered-cv10-test/1559.wav,адже вас просто зациклило росіяни та росіяни
filtered-cv10-test/961.wav,до двірця
filtered-cv10-test/962.wav,таж не глухий
filtered-cv10-test/963.wav,їхнє завдання приготувати традиційні корейські страви для учасників та гостей фестивалю
filtered-cv10-test/964.wav,пане ляшко ви сказали я прошу вас  я почув вас
filtered-cv10-test/965.wav,він конфліктував з тодішнім лідером
filtered-cv10-test/969.wav,о шістнадцятій у дзизі презентація книги галини крук співіснування
filtered-cv10-test/97.wav,один же тільки генерал
filtered-cv10-test/970.wav,робити до сьомої суботи
filtered-cv10-test/971.wav,особа повинна мати українське громадянство
filtered-cv10-test/973.wav,спрощення голосування не за місцем реєстрації
filtered-cv10-test/974.wav,це дійсно дуже болюча тема
filtered-cv10-test/975.wav,я розумна тому що скромна і через це така гарна
filtered-cv10-test/976.wav,вдавши контузію він зіграв втрату пам'яті
filtered-cv10-test/977.wav,дієві санкції за порушення або несплату
filtered-cv10-test/978.wav,ховаємося до лісу
filtered-cv10-test/979.wav,ось і він
filtered-cv10-test/980.wav,на одній із тачанок чорного ворона зауважую знайоме обличчя
filtered-cv10-test/981.wav,вони не знали що підставляють ті крила під рушниці та кулемети нашої піхоти
filtered-cv10-test/982.wav,глянувши із жалем на мертвого селянина йду за отаманом
filtered-cv10-test/1467.wav,цікаве й друге питання цієї дилеми
filtered-cv10-test/1468.wav,і хто визначає на сьогодні вашу редакційну політику
filtered-cv10-test/1469.wav,з початку року прокотилася не одна хвиля вимушених оптимізацій персоналу
filtered-cv10-test/147.wav,це приниження гідності киян
filtered-cv10-test/1470.wav,такі суми є тільки у соціальній сфері
filtered-cv10-test/1472.wav,оціночні судження не підлягають спростуванню та доведенню їх правдивості
filtered-cv10-test/1473.wav,таким чином також підтримати малий бізнес
filtered-cv10-test/1474.wav,з раннього ранку до пізньої ніченькі голкою денно верти
filtered-cv10-test/1475.wav,і це далеко не всі аргументи на користь вивчення сі
filtered-cv10-test/1476.wav,нехай дружба буде для тебе яскравим світлом що осягає мету життя
filtered-cv10-test/1477.wav,використати цю аудиторію для поширення
filtered-cv10-test/2267.wav,не пояснюючи чому
filtered-cv10-test/2268.wav,та не минуло й року як помічниця герцогині написала заяву на звільнення
filtered-cv10-test/2269.wav,у повітрі його побудувати неможливо
filtered-cv10-test/227.wav,москва була побита жорстоко у себе вдома
filtered-cv10-test/2270.wav,коли має вільну хвилю то най гаптує або шиє
filtered-cv10-test/2271.wav,жодна ідеологія не може визнаватися державою як обов'язкова
filtered-cv10-test/2277.wav,кілька сторіч великороси перестали зазіхати на володіння русі перетворившись на рядовий улус золотої орди
filtered-cv10-test/2278.wav,і тут з'явився черговий міф у російській історії
filtered-cv10-test/2279.wav,за розподілом поїхав працювати до казахстану
filtered-cv10-test/228.wav,кожна жаба своє болото хвалить
filtered-cv10-test/2280.wav,не було єдиної батьківщини не було єднання племен
filtered-cv10-test/2281.wav,час зупинитися біля руїн і замислитися
filtered-cv10-test/2284.wav,моя хата скраю нічого не знаю
filtered-cv10-test/2287.wav,та якось мені не до душі сам не знаю чому
filtered-cv10-test/3060.wav,щиро дякую
filtered-cv10-test/3061.wav,очі завидющі руки загребущі
filtered-cv10-test/3062.wav,погодьтесь що за два місяці і п'ять днів охопити місто київ нереально
filtered-cv10-test/3063.wav,ці всі напади я пов'язую з моєю принциповою діяльністю
filtered-cv10-test/3064.wav,електрична енергія широко застосовується в усіх галузях народного господарства і в побуті
filtered-cv10-test/3066.wav,це тема окремої розмови
filtered-cv10-test/3067.wav,щось тут було дуже непевне
filtered-cv10-test/3068.wav,тому я би просив єдине слово виключити
filtered-cv10-test/3069.wav,еринії уособлення помсти
filtered-cv10-test/307.wav,якийсь внутрішній голос підказував миколі що цей час настав і завдання на його плечах
filtered-cv10-test/3070.wav,інші не прийшли і їх це не цікавить
filtered-cv10-test/3071.wav,верніть мій телефон
filtered-cv10-test/3072.wav,радіоквоти впроваджені два роки тому спричинили вибух україномовної музики
filtered-cv10-test/3073.wav,спинний мозок здійснює дві функції рефлекторну і провідникову
filtered-cv10-test/3074.wav,не буду я спати
filtered-cv10-test/3075.wav,одна бджола мало меду наносить
filtered-cv10-test/3076.wav,настала пора усвідомити цю правду всім і великоросам у тому числі
filtered-cv10-test/3077.wav,повноваження народних депутатів україни припиняються одночасно з припиненням повноважень верховної ради україни
filtered-cv10-test/3079.wav,ні не в тому причина
filtered-cv10-test/343.wav,потім пов'язали і замкнули до льоху під будинком колишнього кооперативу
filtered-cv10-test/3430.wav,це доволі легко зробити
filtered-cv10-test/3431.wav,буде так як стара напряла
filtered-cv10-test/3432.wav,він виконав прохання головуючого і це дуже приємно
filtered-cv10-test/3433.wav,є необхідність відповідати
filtered-cv10-test/3434.wav,я не почув
filtered-cv10-test/3435.wav,для цього існує спеціальна пошукова система на сайті міністерства внутрішніх справ
filtered-cv10-test/3436.wav,та їх могло виявитися більше
filtered-cv10-test/3437.wav,дроворуби мали небагато роботи за них попрацювали вранці большевицькі гармати
filtered-cv10-test/3438.wav,чорнота чвалом погнав уперед
filtered-cv10-test/3439.wav,у льоху висів сморід гнилої крові і виділень людських тіл
filtered-cv10-test/344.wav,прагнення захищати рідну землю сповна виявило себе в роки другої світової війни
filtered-cv10-test/3440.wav,я з ним нещодавно бачився і він прийняв деякі мої пропозиції
filtered-cv10-test/2473.wav,самому ж незнакомий він
filtered-cv10-test/2475.wav,а ми собі ними обвішаємо землянки на зиму в холодному яру
filtered-cv10-test/2476.wav,ми за ним
filtered-cv10-test/2478.wav,у разі ж виявлених при перевірці загроз для здоров'я людини накладаються високі штрафи
filtered-cv10-test/2479.wav,не пийте крижану воду ризикуєте застудитися
filtered-cv10-test/248.wav,життя минало в редакції
filtered-cv10-test/2480.wav,також додам що україна не достатньо відома в південній кореї
filtered-cv10-test/2482.wav,срати я хотів
filtered-cv10-test/2483.wav,нехай йому молодому
filtered-cv10-test/2484.wav,ситий вовк не страшний
filtered-cv10-test/2486.wav,відмова полковника виконувати цей ультиматум викликала зіткнення козаків із царськими військами
filtered-cv10-test/2487.wav,олексій олексійович проводить активну громадську роботу
filtered-cv10-test/2488.wav,в чому ключова ідея
filtered-cv10-test/2382.wav,а я що ж
filtered-cv10-test/2383.wav,недоля йшов слідом за ними
filtered-cv10-test/2384.wav,її лице засвітилося радісно губи заворушилися і полилися полилися теплі тихі слова
filtered-cv10-test/2385.wav,на селі ковалеві життя не погане робота завжди є заробіток чималий
filtered-cv10-test/2386.wav,франц приніс обід я майже не доторкнувся до нього
filtered-cv10-test/2387.wav,довго треба було ждати на відповідь дуже довго аж і прийшла нарешті
filtered-cv10-test/2388.wav,пане андрію
filtered-cv10-test/2389.wav,альона стала першою жінкою-кінологом нацгвардії у західній україні
filtered-cv10-test/239.wav,величезна перевага екзаменатора полягає в тому що він сидить по кращий бік столу
filtered-cv10-test/2390.wav,пане володимире я прошу вас дати команду охороні повернути мій телефон
filtered-cv10-test/1168.wav,виготовляється зв'язаний чай виключно вручну и в цьому найбільшого успіху досягли китайські майстри
filtered-cv10-test/1169.wav,хотів сина до себе забрати щоб на борця виховати
filtered-cv10-test/117.wav,таким чином він не міг брати участь як керівник у невській і чудській сутичках
filtered-cv10-test/1170.wav,козаки почали натискати на полковника щоб вів їх за кордон
filtered-cv10-test/1171.wav,сімнадцятий
filtered-cv10-test/1172.wav,губні язикові та глоткові приголосні
filtered-cv10-test/1175.wav,вживання апострофа
filtered-cv10-test/1176.wav,загинув весь флот республіки та декілька тисяч пізанців
filtered-cv10-test/1177.wav,з чим її їдять
filtered-cv10-test/1178.wav,старий конюший розповідав
filtered-cv10-test/1179.wav,він щоб втихомирити натовп п'яних людей наказав їздити по площі пожежному обозу
filtered-cv10-test/118.wav,між іншими було вирішено щоб держати готові списки людей здібних до зброї
filtered-cv10-test/1180.wav,з яєць з'являються рухливі личинки з добре розвиненими кінцівками що зимують у гніздах
filtered-cv10-test/1181.wav,антибіотехнологічний
filtered-cv10-test/1182.wav,іван котляревський спирався на давні традиції українського письменства
filtered-cv10-test/2106.wav,у причетності до вбивства журналіста підозрюють саудівського принца
filtered-cv10-test/2107.wav,маком стелиться перед ним
filtered-cv10-test/2108.wav,так було у всіх тих моментах
filtered-cv10-test/2109.wav,відповідно російські пропагандисти поспішили зафіксувати отриману перемогу
filtered-cv10-test/211.wav,герман заглянув через вибитий сук до кошари
filtered-cv10-test/2110.wav,якби свиня роги мала весь товар би перебила
filtered-cv10-test/2111.wav,мудрець мусить і з гною вибирати золото
filtered-cv10-test/2112.wav,акціонерне товариство не має права розміщувати акції за ціною нижчою за їх номінальну вартість
filtered-cv10-test/2113.wav,дякую за слушне запитання
filtered-cv10-test/2114.wav,нашою спільною метою яка повинна бути понад усе інше є побудова свідомого українського суспільства
filtered-cv10-test/2115.wav,у віці дев'ятнадцяти років малік потрапляє за грати за бійку з полісменом
filtered-cv10-test/2116.wav,без зміни цього способу виявляти та карати можна до безкінечності
filtered-cv10-test/2117.wav,і жили довго
filtered-cv10-test/2118.wav,тому будь ласка приходьте на комісію і контролюйте виконання своїх доручень або запитів
filtered-cv10-test/2119.wav,під назвою сапфір без прикметника розуміють синій сапфір
filtered-cv10-test/212.wav,хіба я ворог дітям своїм
filtered-cv10-test/2120.wav,давайте це зробимо
filtered-cv10-test/2121.wav,на зубах перетирати когось
filtered-cv10-test/2122.wav,я не розумію
filtered-cv10-test/3196.wav,згадайте розбійника єрмака
filtered-cv10-test/3197.wav,звертаю увагу читачів на ще два істотні моменти відображені у цій цитаті
filtered-cv10-test/3198.wav,богдан мовчав дівчина зняла з білої шиї гарно ковану золоту гривню й дала йому
filtered-cv10-test/3199.wav,але візіготи так і не зважились сполчитись проти західніх слов'ян
filtered-cv10-test/32.wav,знає про чиє кодло їде річ
filtered-cv10-test/3200.wav,всі вони складали переважно історію росії за катерининськими джерелами
filtered-cv10-test/3201.wav,то й що
filtered-cv10-test/3202.wav,мовляв хто нас перевірить як захочемо так і повернемо
filtered-cv10-test/3203.wav,ось запустив же він отакі власні вигадки про так звану мелітопольщину
filtered-cv10-test/3204.wav,якого князя
filtered-cv10-test/3205.wav,малко вже давно навчився розуміти княжича й відповів
filtered-cv10-test/3206.wav,тобто йому доручили збирати ханську подушну данину й відвозити її в столицю золотої орди
filtered-cv10-test/3207.wav,й богдан таки здебільшого бився києм
filtered-cv10-test/3209.wav,незбагненно з'явилися абсолютно не маючи історичного права на слово русь
filtered-cv10-test/321.wav,така файна як з старого перероблена
filtered-cv10-test/3210.wav,так вона сидить не в нежині
filtered-cv10-test/3211.wav,вона давно стомилася довго очікуючи людських рук
filtered-cv10-test/2574.wav,і останнє про що хочу повідомити читачам у цьому розділі
filtered-cv10-test/2575.wav,кров без любові викупить не може
filtered-cv10-test/2576.wav,усі об'єднання громадян рівні перед законом
filtered-cv10-test/2577.wav,держава дбає про розвиток фізичної культури і спорту забезпечує санітарно-епідемічне благополуччя
filtered-cv10-test/2578.wav,хай мертва буква вас не мане до свар заслонюючи суть
filtered-cv10-test/2579.wav,і я залишаю матеріал на місяці оминаю його щоб не ятрити душу
filtered-cv10-test/258.wav,про світлі часи зазвичай думають похмуро
filtered-cv10-test/2580.wav,всім давно зрозуміло що до початку замятні не існувало єдиного великого князівства володимирського
filtered-cv10-test/2581.wav,в україні діє вища рада правосуддя яка
filtered-cv10-test/2582.wav,хто як постелить так і виспиться
filtered-cv10-test/2583.wav,він
filtered-cv10-test/2584.wav,скільки вовка не годуй а він все в ліс дивиться
filtered-cv10-test/2585.wav,молодість щаслива тим що в неї є майбутнє
filtered-cv10-test/1370.wav,я йшов замислившись машинально зламуючи по дорозі гілки кущів
filtered-cv10-test/1371.wav,праворуч сліди рукопашного бою
filtered-cv10-test/1373.wav,його й чорт у ступі не влучить
filtered-cv10-test/1374.wav,король насупив брови
filtered-cv10-test/1375.wav,і все стане на своє місце
filtered-cv10-test/1376.wav,отже щось більш цінне він підніс татаро-монголам
filtered-cv10-test/1377.wav,ти хто єси може
filtered-cv10-test/1378.wav,а де сьому колові почин
filtered-cv10-test/1379.wav,добра жінка є знаменитим даром від бога
filtered-cv10-test/1380.wav,вони також мають великий об'єм черепа і є однією з найрозумніших груп птахів
filtered-cv10-test/1381.wav,нідерле також знає про те що слов'ян часом несправедливо називали вандалами
filtered-cv10-test/1382.wav,облагороджена нобелівською премією душа солженіцина іншої постановки питання не сприймає
filtered-cv10-test/1383.wav,дрібні брудні фоли та помилки супроводжують імперську історію з першого дня її появи
filtered-cv10-test/1384.wav,нагадаю вам про кілька з них
filtered-cv10-test/1385.wav,навіщо свідомо запускали доважок брехні у потрактування цих подій
filtered-cv10-test/1386.wav,зброя жде борця
filtered-cv10-test/1387.wav,еліта золотої орди переїжджала селилася одержувала пільги жила й почувалася в московії як удома
filtered-cv10-test/1388.wav,мовчи єзичку будеш кашку їсти
filtered-cv10-test/2170.wav,українська економіка попри подвійні вибори та очікування чергової світової кризи цьогоріч показала позитивні результати
filtered-cv10-test/2171.wav,ні примітивні жарти теж є але вкрай мало
filtered-cv10-test/2172.wav,нагородження фіналістів відбулося в неділю
filtered-cv10-test/2174.wav,європейський союз пропонує надто значні переваги європейським країнам аби просто розвалитися
filtered-cv10-test/2176.wav,щодо згаданих тітушок з кримінальних середовищ та їх керівників виокремлені окремі провадження
filtered-cv10-test/2177.wav,це було висвітлено і в засобах масової інформації
filtered-cv10-test/2178.wav,агій на тебе
filtered-cv10-test/2179.wav,професійні тролі йдуть у соціальні мережі
filtered-cv10-test/2180.wav,так він розданий
filtered-cv10-test/2181.wav,в дружбі ти проходиш справжню школу безкорисливості
filtered-cv10-test/2902.wav,двома найважливішими складовими обсерваторії були дьюар з рідким гелієм і захисний екран
filtered-cv10-test/2903.wav,як ви пишете
filtered-cv10-test/2904.wav,якби знаття що в кума пиття
filtered-cv10-test/2905.wav,вона не випадково поєднує центральну прохідну заводу азот з площею леніна
filtered-cv10-test/2906.wav,слов'ян греків південних італійців автор вважав нижчими расами
filtered-cv10-test/2907.wav,коли ти ноги то не думай бути головою
filtered-cv10-test/2908.wav,таке що нема що в дві тріски взяти
filtered-cv10-test/2909.wav,дякую пане олександре за вашу думку
filtered-cv10-test/291.wav,вони попросили пари розповісти про їхні відносини
filtered-cv10-test/2910.wav,тоді на якій підставі він тут знаходиться і говорить
filtered-cv10-test/2911.wav,це був лиш сон
filtered-cv10-test/2912.wav,будемо підводити підсумки
filtered-cv10-test/2913.wav,у нас іде зараз трансляція
filtered-cv10-test/2915.wav,що таке історична забудова
filtered-cv10-test/2916.wav,поверніться до цього але це не головне що я хотів сказати
filtered-cv10-test/2918.wav,для людини немає роботи яку не можливо виконати якщо її виконує хтось інший
filtered-cv10-test/2919.wav,відвага кайдани рве
filtered-cv10-test/292.wav,хоч би ти йому сказав
filtered-cv10-test/3652.wav,багато ростовсько-суздальських князів прийняли ці умови
filtered-cv10-test/3653.wav,на все свій час
filtered-cv10-test/3654.wav,твори мистецтва ніби продовжують твори природи
filtered-cv10-test/3655.wav,в останні дні життя від нього чувся нестерпний сморід
filtered-cv10-test/3656.wav,послухаймо далі думки академіка
filtered-cv10-test/3657.wav,хто на розпутті прожив все життя не піде ні в рай ані в пекло
filtered-cv10-test/3658.wav,кожен зобов'язаний не заподіювати шкоду природі культурній спадщині відшкодовувати завдані ним збитки
filtered-cv10-test/3659.wav,лобом муру не проб'єш
filtered-cv10-test/366.wav,тінь сонця запрошують виступити на фестивалях у різних містах україни
filtered-cv10-test/3660.wav,від гріховного кореня поганий плід буває
filtered-cv10-test/1813.wav,кіннотники весело заворушилися і почали оглядати зброю
filtered-cv10-test/1814.wav,передусім на вулиці побудували пічку щоб було де їжу готувати а що варили
filtered-cv10-test/1815.wav,повідомили про зняття варти квашу який дожидав із відділом у лісі
filtered-cv10-test/182.wav,один одного хваліте тоді й бог вас похвалить
filtered-cv10-test/1821.wav,вже сонце зовсім зайшло і надворі стало сутеніти
filtered-cv10-test/1822.wav,так треба а то безладдя настане
filtered-cv10-test/1823.wav,до призначеного місця треба було йти з годину
filtered-cv10-test/1825.wav,там же доглядають і дають якийсь лад
filtered-cv10-test/1826.wav,я став ні окріп ні вода
filtered-cv10-test/1827.wav,але ж ти будеш лаяти мене
filtered-cv10-test/1828.wav,мені наказано начальством покінчити вашу справу за всяку ціну
filtered-cv10-test/183.wav,на такі думки у великоросів накладено табу
filtered-cv10-test/1932.wav,людей слухай а свій розум май
filtered-cv10-test/1948.wav,а то забороняється нахабно вишкірився брат короля
filtered-cv10-test/1964.wav,і дуже жалібно стогнав
filtered-cv10-test/1987.wav,то для чого ж
filtered-cv10-test/2038.wav,ось іде пасічник котрий має непоганий гешефт з кожного вулика
filtered-cv10-test/2065.wav,татари ж бо пішли
filtered-cv10-test/2123.wav,жовтий корунд східний топаз
