path,text
/data/filtered-cv10-test/750.wav,однак це не так
/data/filtered-cv10-test/751.wav,хто кохав життя ледаче непереливки тому
/data/filtered-cv10-test/752.wav,виходить вона крізь п'ять зябрових отворів що знаходяться на нижньому боці тіла
/data/filtered-cv10-test/753.wav,ковбас десятків з три латину
/data/filtered-cv10-test/754.wav,антиатеросклеротичний
/data/filtered-cv10-test/755.wav,юрко вдруге зітхнув і з темряви долинуло
/data/filtered-cv10-test/2005.wav,брехня безкінечна
/data/filtered-cv10-test/2006.wav,тут шановні читачі робіть висновки самі
/data/filtered-cv10-test/2007.wav,валишевський пише
/data/filtered-cv10-test/2008.wav,виявляється як і батько князь олександр одержав у володіння всю південну росію й київ
/data/filtered-cv10-test/2009.wav,начебто так було за старих часів
/data/filtered-cv10-test/201.wav,гано довго мовчав тоді махнув рукою
/data/filtered-cv10-test/2010.wav,московія за роки свого розвитку не дала людству жодного відкриття
/data/filtered-cv10-test/2011.wav,закон підписує голова верховної ради україни і невідкладно направляє його президентові україни
/data/filtered-cv10-test/2012.wav,отож писання про куликовську битву розраховане на обивателя який прагнув почути подібне
/data/filtered-cv10-test/2013.wav,козача громада на дону була утворена за зразком запорозької січі
/data/filtered-cv10-test/1335.wav,лежу в кутку на шинелі кинутій на вогкий бетон
/data/filtered-cv10-test/1336.wav,і як для нас фортуна зла
/data/filtered-cv10-test/1337.wav,найбільше сподобався загін чорного ворона триста чоловік на конях і тачанках із кулеметами
/data/filtered-cv10-test/1338.wav,тютюнник усміхнувся іронічно до отмарштейна що за сусіднім столом прислухався до розмови
/data/filtered-cv10-test/1339.wav,як чорноморський злий козак
/data/filtered-cv10-test/1340.wav,до чорноти підбіг схвильований командир булавної сотні
/data/filtered-cv10-test/1341.wav,давай коня гукнув на калмика
/data/filtered-cv10-test/1342.wav,нема дати падіння столиці криму і на сусідніх сторінках
/data/filtered-cv10-test/1343.wav,джекі френч видатна австралійська дитяча письменниця
/data/filtered-cv10-test/1345.wav,якісно-означальні прислівники
/data/filtered-cv10-test/1346.wav,такого сорту звіт подало напевно командування тих частин які переходили
/data/filtered-cv10-test/1347.wav,юрко теж зі мною кивнув чорнота в мій бік
/data/filtered-cv10-test/1348.wav,мапа походу болбочана на крим за історією українського війська додаток
/data/filtered-cv10-test/1349.wav,коли я встав і почав проходжуватися по дворику дідусь підійшов до мене
/data/filtered-cv10-test/135.wav,ми ввійшли туди разом
/data/filtered-cv10-test/1350.wav,о прошу ткнув пальцем в одну з карт це ваш район
/data/filtered-cv10-test/1351.wav,петренко вже пообідав у чучупаків
/data/filtered-cv10-test/1352.wav,а який же він має бути
/data/filtered-cv10-test/1354.wav,меткий вершник він був одночасно якийсь повільний і нерухливий
/data/filtered-cv10-test/2695.wav,під час наповнення кулі з'явилася дірка тож від польоту відмовилися
/data/filtered-cv10-test/2696.wav,я так зніяковів що у мене волосся спітніло
/data/filtered-cv10-test/2698.wav,ми так можемо сказати і про російських лібералів що вони опортуністи
/data/filtered-cv10-test/2699.wav,насправді жодній людській силі не було дано утримати руйнівний вир цієї катастрофи
/data/filtered-cv10-test/27.wav,це швидко змінило обличчя країни включно із суспільними елементами й стосунками між ними
/data/filtered-cv10-test/270.wav,до речі іпатіївський літопис просто не підтверджує її буття
/data/filtered-cv10-test/2701.wav,всі ресурси використовувалися для того аби щось завойовувати
/data/filtered-cv10-test/2702.wav,чи знайдеш ти куточок землі де б не проживали безголові
/data/filtered-cv10-test/2703.wav,так написано про людину яка зрадила рідного брата
/data/filtered-cv10-test/2704.wav,україна розпочинається з тебе
/data/filtered-cv10-test/1640.wav,а тепер підсумуємо
/data/filtered-cv10-test/1641.wav,брат ворога не брат є козакові
/data/filtered-cv10-test/1642.wav,у чому розум андрія сказати важко чи в бандитизмі чи в злодійстві
/data/filtered-cv10-test/1643.wav,тільки віра вища
/data/filtered-cv10-test/1644.wav,при світлі волі всі краї хороші
/data/filtered-cv10-test/1645.wav,ерзянська і мокшанська мови становлять особливу групу
/data/filtered-cv10-test/1646.wav,такого дослідження ніколи не проводили російські історики
/data/filtered-cv10-test/1647.wav,робить як мокре горить
/data/filtered-cv10-test/1648.wav,москва була побита жорстоко у себе вдома
/data/filtered-cv10-test/1649.wav,не буду дорікати олександрові ісайовичу в брутальності
/data/filtered-cv10-test/165.wav,довго ждала його мати а він не приходив
/data/filtered-cv10-test/1652.wav,автобус плететься далі
/data/filtered-cv10-test/1653.wav,українських офіцерів змусили зійти на берег а на кораблях були виставлені кайзерівські караули
/data/filtered-cv10-test/1654.wav,а от ризикнули не мали правда що й втрачати
/data/filtered-cv10-test/1655.wav,мовляв хай інші скачуть вперед
/data/filtered-cv10-test/1657.wav,а доки нам сидіть над морем
/data/filtered-cv10-test/1044.wav,якого князя
/data/filtered-cv10-test/1045.wav,де де вона є
/data/filtered-cv10-test/1046.wav,з городу стольного з витичева
/data/filtered-cv10-test/1047.wav,осе таке закінчив він то як зумів єси ти якого єси роду
/data/filtered-cv10-test/1048.wav,я показав йому свою шкіру
/data/filtered-cv10-test/105.wav,у центрі подій її взаємини з пані аделею
/data/filtered-cv10-test/1050.wav,прискочив мов котище мурий
/data/filtered-cv10-test/1051.wav,кінь вичищений і видно не голодний
/data/filtered-cv10-test/1052.wav,один дражнився битіасом
/data/filtered-cv10-test/1053.wav,проводжаємо їх кулями
/data/filtered-cv10-test/1055.wav,отаманенко і грицаєнко пішли із квашею за залізницю
/data/filtered-cv10-test/1056.wav,тоді було зіграно першу власну пісню зимні
/data/filtered-cv10-test/1057.wav,та що ж
/data/filtered-cv10-test/1058.wav,сидиш було в кімнаті заходить товариш
/data/filtered-cv10-test/1059.wav,останні названі в такому порядку в якому протягом весни літа осені ними ласують діти
/data/filtered-cv10-test/857.wav,на те щука в морі щоб трусивсь карась
/data/filtered-cv10-test/859.wav,він всебічно стикується і обґрунтовується
/data/filtered-cv10-test/86.wav,князі племен
/data/filtered-cv10-test/860.wav,український народ сформувався на базі слов'янських племен
/data/filtered-cv10-test/861.wav,а чого ж би й ніт
/data/filtered-cv10-test/862.wav,таку культуру  такий розквіт і такий розвиток несла сусідам московія
/data/filtered-cv10-test/863.wav,щекавицю хіба проминають
/data/filtered-cv10-test/864.wav,де можі годовані
/data/filtered-cv10-test/865.wav,і погнав у сутінках до далекого гаю куди зникле римські легіони переслідуючи русів
/data/filtered-cv10-test/866.wav,збудив їх той-таки рудочубий він підійшов і кожного поштрикав ратищем сулиці
/data/filtered-cv10-test/867.wav,чого се маю рікти йому здивувався годой речи сам коли спіткав єси таку нагоду
/data/filtered-cv10-test/868.wav,скільки ж се має літ славута
/data/filtered-cv10-test/172.wav,показали фото з репетиції конкурсу
/data/filtered-cv10-test/1720.wav,у людини має бути хоч якесь почуття гумору
/data/filtered-cv10-test/1721.wav,що це значить
/data/filtered-cv10-test/1722.wav,набрав як бідний у торбу
/data/filtered-cv10-test/1723.wav,переходимо до розгляду першого звіту
/data/filtered-cv10-test/1724.wav,я іншого від вас і не очікувала
/data/filtered-cv10-test/1725.wav,особливо коли вийшов новий правопис
/data/filtered-cv10-test/1726.wav,взяти ноги на плечі
/data/filtered-cv10-test/1727.wav,пані овраменко ми дякуємо за її повідомлення
/data/filtered-cv10-test/1728.wav,його й чорт у ступі не влучить
/data/filtered-cv10-test/1729.wav,фінські племена
/data/filtered-cv10-test/173.wav,щось у мене голова в труси падає
/data/filtered-cv10-test/1730.wav,сучасне завжди на дорозі з минулого в майбутнє
/data/filtered-cv10-test/465.wav,потім затримала погляд на моєму білому башлику і шапці які висіли на стіні
/data/filtered-cv10-test/466.wav,ми з ним торік у бовтиші ховалися
/data/filtered-cv10-test/467.wav,були б в раю ви за сіє
/data/filtered-cv10-test/468.wav,наші курортні поселення й отримують вигляд безладних та хаотичних
/data/filtered-cv10-test/469.wav,ти алхімік зі своїм кондуктором сховайся хмара бочку смальцю має
/data/filtered-cv10-test/470.wav,три речі ніколи не можна повернути час слово й можливість
/data/filtered-cv10-test/471.wav,але з іншого боку де ж ця сила
/data/filtered-cv10-test/472.wav,це мій обов'язок
/data/filtered-cv10-test/473.wav,ганді завжди розділяв людину і функції які вона виконує
/data/filtered-cv10-test/474.wav,довгий час ми не збирались
/data/filtered-cv10-test/475.wav,треба підхарчитись бо щось мене нудить
/data/filtered-cv10-test/476.wav,видно птицю по польоту
/data/filtered-cv10-test/477.wav,про виступ написали хіба кілька приватних блогів українців західної європи
/data/filtered-cv10-test/478.wav,українське місто але з певними німецькими традиціями
/data/filtered-cv10-test/48.wav,а я ж як
/data/filtered-cv10-test/3772.wav,хотів поставити таке питання
/data/filtered-cv10-test/3773.wav,мені здавалось
/data/filtered-cv10-test/3774.wav,рада би душа в рай та гріхи не пускають
/data/filtered-cv10-test/3775.wav,і їм варто писати новини про події з місць де вони живуть
/data/filtered-cv10-test/3776.wav,два пани одні штани хторанше встав той убрав
/data/filtered-cv10-test/3777.wav,тому будь ласка вислуховуйте
/data/filtered-cv10-test/3778.wav,оце є друге питання після покарання тих хто привів до війни
/data/filtered-cv10-test/3779.wav,червоний корунд рубін
/data/filtered-cv10-test/378.wav,ось такими хитрими мазками писалася російська історична дійсність
/data/filtered-cv10-test/3780.wav,особа має право на відшкодування моральної шкоди завданої внаслідок порушення її прав
/data/filtered-cv10-test/3781.wav,дякуємо
/data/filtered-cv10-test/3782.wav,нам у житті мало часу для життя
/data/filtered-cv10-test/3783.wav,правосуддя в україні здійснюють виключно суди
/data/filtered-cv10-test/3784.wav,не плюй в керничку бо меш з неї воду пити
/data/filtered-cv10-test/3785.wav,у них на обслуговуванні є велика кількість будинків
/data/filtered-cv10-test/3786.wav,харків є одним з найбільших міст україни
/data/filtered-cv10-test/3787.wav,зроблено все справді добре
/data/filtered-cv10-test/1900.wav,зазвичай каміни встановлюють саме з метою створення затишку
/data/filtered-cv10-test/1901.wav,освіта повинна бути істинною повною ясною і міцною
/data/filtered-cv10-test/1902.wav,по величині зараз олег валерійович потім юлія володимирівна
/data/filtered-cv10-test/1903.wav,не все те отрута що неприємне на смак
/data/filtered-cv10-test/1904.wav,хто дітей не має той жури не знає
/data/filtered-cv10-test/1905.wav,світ мистецтва досі губиться у здогадах щодо близькості стосунків цієї пари
/data/filtered-cv10-test/1906.wav,для мене це є трошки дивним
/data/filtered-cv10-test/1908.wav,підписники зірки захоплено відгукнулися про шоу
/data/filtered-cv10-test/1909.wav,декларації констатація незадовільного положення
/data/filtered-cv10-test/1910.wav,незабаром у школах розпочнуться весняні канікули
/data/filtered-cv10-test/1911.wav,наголос в українській мові виконує подвійну функцію
/data/filtered-cv10-test/1912.wav,тому прошу підтримати
/data/filtered-cv10-test/2973.wav,палав огонь великий страх
/data/filtered-cv10-test/2974.wav,після короткої дискусії погоджуємося що й це робота
/data/filtered-cv10-test/2975.wav,іду в сад і ницьма лягаю у траву
/data/filtered-cv10-test/2976.wav,як слід використовувати респіратори з нестабільними захисними властивостями щоб зберегти здоров'я робітників
/data/filtered-cv10-test/2977.wav,та не знаємо як там чи збираються вже
/data/filtered-cv10-test/2978.wav,за хвилину вони стріляли вже в іншому напрямку
/data/filtered-cv10-test/2979.wav,у сінях із темного кута за дверима залящала низка пострілів з малокаліберного автоматичного револьвера
/data/filtered-cv10-test/298.wav,везе з роси й з води і з усякої калабані
/data/filtered-cv10-test/2980.wav,що то айвовкою зовуть
/data/filtered-cv10-test/2981.wav,люди збирають бібліотеку голосів для синтезатора мовлення
/data/filtered-cv10-test/2982.wav,ціль одна а дорога й бачення різні
/data/filtered-cv10-test/2983.wav,цивільні біженці що підтримують терористів
/data/filtered-cv10-test/1548.wav,шановні колеги у мене теж декілька запитань
/data/filtered-cv10-test/1549.wav,я завершую
/data/filtered-cv10-test/155.wav,чорнота з докором глянув на коменданта
/data/filtered-cv10-test/1550.wav,тепер щодо пропозицій
/data/filtered-cv10-test/1551.wav,доброго дня колеги
/data/filtered-cv10-test/1552.wav,хоть головов у камінь хоть каменем у голову
/data/filtered-cv10-test/1553.wav,він нечесний тому що спілкувався з нечесними
/data/filtered-cv10-test/1555.wav,так у державну історію впроваджувалася велика брехня
/data/filtered-cv10-test/1556.wav,але солженіцин виявляється про це не знає
/data/filtered-cv10-test/1557.wav,нас виведе в панство свободи не нині не завтра так потім
/data/filtered-cv10-test/1558.wav,після того було запроваджено жорстку церковну і державну цензуру
/data/filtered-cv10-test/1559.wav,адже вас просто зациклило росіяни та росіяни
/data/filtered-cv10-test/961.wav,до двірця
/data/filtered-cv10-test/962.wav,таж не глухий
/data/filtered-cv10-test/963.wav,їхнє завдання приготувати традиційні корейські страви для учасників та гостей фестивалю
/data/filtered-cv10-test/964.wav,пане ляшко ви сказали я прошу вас  я почув вас
/data/filtered-cv10-test/965.wav,він конфліктував з тодішнім лідером
/data/filtered-cv10-test/969.wav,о шістнадцятій у дзизі презентація книги галини крук співіснування
/data/filtered-cv10-test/97.wav,один же тільки генерал
/data/filtered-cv10-test/970.wav,робити до сьомої суботи
/data/filtered-cv10-test/971.wav,особа повинна мати українське громадянство
/data/filtered-cv10-test/973.wav,спрощення голосування не за місцем реєстрації
/data/filtered-cv10-test/974.wav,це дійсно дуже болюча тема
/data/filtered-cv10-test/975.wav,я розумна тому що скромна і через це така гарна
/data/filtered-cv10-test/976.wav,вдавши контузію він зіграв втрату пам'яті
/data/filtered-cv10-test/977.wav,дієві санкції за порушення або несплату
/data/filtered-cv10-test/978.wav,ховаємося до лісу
/data/filtered-cv10-test/979.wav,ось і він
/data/filtered-cv10-test/980.wav,на одній із тачанок чорного ворона зауважую знайоме обличчя
/data/filtered-cv10-test/981.wav,вони не знали що підставляють ті крила під рушниці та кулемети нашої піхоти
/data/filtered-cv10-test/982.wav,глянувши із жалем на мертвого селянина йду за отаманом
/data/filtered-cv10-test/1467.wav,цікаве й друге питання цієї дилеми
/data/filtered-cv10-test/1468.wav,і хто визначає на сьогодні вашу редакційну політику
/data/filtered-cv10-test/1469.wav,з початку року прокотилася не одна хвиля вимушених оптимізацій персоналу
/data/filtered-cv10-test/147.wav,це приниження гідності киян
/data/filtered-cv10-test/1470.wav,такі суми є тільки у соціальній сфері
/data/filtered-cv10-test/1472.wav,оціночні судження не підлягають спростуванню та доведенню їх правдивості
/data/filtered-cv10-test/1473.wav,таким чином також підтримати малий бізнес
/data/filtered-cv10-test/1474.wav,з раннього ранку до пізньої ніченькі голкою денно верти
/data/filtered-cv10-test/1475.wav,і це далеко не всі аргументи на користь вивчення сі
/data/filtered-cv10-test/1476.wav,нехай дружба буде для тебе яскравим світлом що осягає мету життя
/data/filtered-cv10-test/1477.wav,використати цю аудиторію для поширення
/data/filtered-cv10-test/2267.wav,не пояснюючи чому
/data/filtered-cv10-test/2268.wav,та не минуло й року як помічниця герцогині написала заяву на звільнення
/data/filtered-cv10-test/2269.wav,у повітрі його побудувати неможливо
/data/filtered-cv10-test/227.wav,москва була побита жорстоко у себе вдома
/data/filtered-cv10-test/2270.wav,коли має вільну хвилю то най гаптує або шиє
/data/filtered-cv10-test/2271.wav,жодна ідеологія не може визнаватися державою як обов'язкова
/data/filtered-cv10-test/2277.wav,кілька сторіч великороси перестали зазіхати на володіння русі перетворившись на рядовий улус золотої орди
/data/filtered-cv10-test/2278.wav,і тут з'явився черговий міф у російській історії
/data/filtered-cv10-test/2279.wav,за розподілом поїхав працювати до казахстану
/data/filtered-cv10-test/228.wav,кожна жаба своє болото хвалить
/data/filtered-cv10-test/2280.wav,не було єдиної батьківщини не було єднання племен
/data/filtered-cv10-test/2281.wav,час зупинитися біля руїн і замислитися
/data/filtered-cv10-test/2284.wav,моя хата скраю нічого не знаю
/data/filtered-cv10-test/2287.wav,та якось мені не до душі сам не знаю чому
/data/filtered-cv10-test/3060.wav,щиро дякую
/data/filtered-cv10-test/3061.wav,очі завидющі руки загребущі
/data/filtered-cv10-test/3062.wav,погодьтесь що за два місяці і п'ять днів охопити місто київ нереально
/data/filtered-cv10-test/3063.wav,ці всі напади я пов'язую з моєю принциповою діяльністю
/data/filtered-cv10-test/3064.wav,електрична енергія широко застосовується в усіх галузях народного господарства і в побуті
/data/filtered-cv10-test/3066.wav,це тема окремої розмови
/data/filtered-cv10-test/3067.wav,щось тут було дуже непевне
/data/filtered-cv10-test/3068.wav,тому я би просив єдине слово виключити
/data/filtered-cv10-test/3069.wav,еринії уособлення помсти
/data/filtered-cv10-test/307.wav,якийсь внутрішній голос підказував миколі що цей час настав і завдання на його плечах
/data/filtered-cv10-test/3070.wav,інші не прийшли і їх це не цікавить
/data/filtered-cv10-test/3071.wav,верніть мій телефон
/data/filtered-cv10-test/3072.wav,радіоквоти впроваджені два роки тому спричинили вибух україномовної музики
/data/filtered-cv10-test/3073.wav,спинний мозок здійснює дві функції рефлекторну і провідникову
/data/filtered-cv10-test/3074.wav,не буду я спати
/data/filtered-cv10-test/3075.wav,одна бджола мало меду наносить
/data/filtered-cv10-test/3076.wav,настала пора усвідомити цю правду всім і великоросам у тому числі
/data/filtered-cv10-test/3077.wav,повноваження народних депутатів україни припиняються одночасно з припиненням повноважень верховної ради україни
/data/filtered-cv10-test/3079.wav,ні не в тому причина
/data/filtered-cv10-test/343.wav,потім пов'язали і замкнули до льоху під будинком колишнього кооперативу
/data/filtered-cv10-test/3430.wav,це доволі легко зробити
/data/filtered-cv10-test/3431.wav,буде так як стара напряла
/data/filtered-cv10-test/3432.wav,він виконав прохання головуючого і це дуже приємно
/data/filtered-cv10-test/3433.wav,є необхідність відповідати
/data/filtered-cv10-test/3434.wav,я не почув
/data/filtered-cv10-test/3435.wav,для цього існує спеціальна пошукова система на сайті міністерства внутрішніх справ
/data/filtered-cv10-test/3436.wav,та їх могло виявитися більше
/data/filtered-cv10-test/3437.wav,дроворуби мали небагато роботи за них попрацювали вранці большевицькі гармати
/data/filtered-cv10-test/3438.wav,чорнота чвалом погнав уперед
/data/filtered-cv10-test/3439.wav,у льоху висів сморід гнилої крові і виділень людських тіл
/data/filtered-cv10-test/344.wav,прагнення захищати рідну землю сповна виявило себе в роки другої світової війни
/data/filtered-cv10-test/3440.wav,я з ним нещодавно бачився і він прийняв деякі мої пропозиції
/data/filtered-cv10-test/2473.wav,самому ж незнакомий він
/data/filtered-cv10-test/2475.wav,а ми собі ними обвішаємо землянки на зиму в холодному яру
/data/filtered-cv10-test/2476.wav,ми за ним
/data/filtered-cv10-test/2478.wav,у разі ж виявлених при перевірці загроз для здоров'я людини накладаються високі штрафи
/data/filtered-cv10-test/2479.wav,не пийте крижану воду ризикуєте застудитися
/data/filtered-cv10-test/248.wav,життя минало в редакції
/data/filtered-cv10-test/2480.wav,також додам що україна не достатньо відома в південній кореї
/data/filtered-cv10-test/2482.wav,срати я хотів
/data/filtered-cv10-test/2483.wav,нехай йому молодому
/data/filtered-cv10-test/2484.wav,ситий вовк не страшний
/data/filtered-cv10-test/2486.wav,відмова полковника виконувати цей ультиматум викликала зіткнення козаків із царськими військами
/data/filtered-cv10-test/2487.wav,олексій олексійович проводить активну громадську роботу
/data/filtered-cv10-test/2488.wav,в чому ключова ідея
/data/filtered-cv10-test/2382.wav,а я що ж
/data/filtered-cv10-test/2383.wav,недоля йшов слідом за ними
/data/filtered-cv10-test/2384.wav,її лице засвітилося радісно губи заворушилися і полилися полилися теплі тихі слова
/data/filtered-cv10-test/2385.wav,на селі ковалеві життя не погане робота завжди є заробіток чималий
/data/filtered-cv10-test/2386.wav,франц приніс обід я майже не доторкнувся до нього
/data/filtered-cv10-test/2387.wav,довго треба було ждати на відповідь дуже довго аж і прийшла нарешті
/data/filtered-cv10-test/2388.wav,пане андрію
/data/filtered-cv10-test/2389.wav,альона стала першою жінкою-кінологом нацгвардії у західній україні
/data/filtered-cv10-test/239.wav,величезна перевага екзаменатора полягає в тому що він сидить по кращий бік столу
/data/filtered-cv10-test/2390.wav,пане володимире я прошу вас дати команду охороні повернути мій телефон
/data/filtered-cv10-test/1168.wav,виготовляється зв'язаний чай виключно вручну и в цьому найбільшого успіху досягли китайські майстри
/data/filtered-cv10-test/1169.wav,хотів сина до себе забрати щоб на борця виховати
/data/filtered-cv10-test/117.wav,таким чином він не міг брати участь як керівник у невській і чудській сутичках
/data/filtered-cv10-test/1170.wav,козаки почали натискати на полковника щоб вів їх за кордон
/data/filtered-cv10-test/1171.wav,сімнадцятий
/data/filtered-cv10-test/1172.wav,губні язикові та глоткові приголосні
/data/filtered-cv10-test/1175.wav,вживання апострофа
/data/filtered-cv10-test/1176.wav,загинув весь флот республіки та декілька тисяч пізанців
/data/filtered-cv10-test/1177.wav,з чим її їдять
/data/filtered-cv10-test/1178.wav,старий конюший розповідав
/data/filtered-cv10-test/1179.wav,він щоб втихомирити натовп п'яних людей наказав їздити по площі пожежному обозу
/data/filtered-cv10-test/118.wav,між іншими було вирішено щоб держати готові списки людей здібних до зброї
/data/filtered-cv10-test/1180.wav,з яєць з'являються рухливі личинки з добре розвиненими кінцівками що зимують у гніздах
/data/filtered-cv10-test/1181.wav,антибіотехнологічний
/data/filtered-cv10-test/1182.wav,іван котляревський спирався на давні традиції українського письменства
/data/filtered-cv10-test/2106.wav,у причетності до вбивства журналіста підозрюють саудівського принца
/data/filtered-cv10-test/2107.wav,маком стелиться перед ним
/data/filtered-cv10-test/2108.wav,так було у всіх тих моментах
/data/filtered-cv10-test/2109.wav,відповідно російські пропагандисти поспішили зафіксувати отриману перемогу
/data/filtered-cv10-test/211.wav,герман заглянув через вибитий сук до кошари
/data/filtered-cv10-test/2110.wav,якби свиня роги мала весь товар би перебила
/data/filtered-cv10-test/2111.wav,мудрець мусить і з гною вибирати золото
/data/filtered-cv10-test/2112.wav,акціонерне товариство не має права розміщувати акції за ціною нижчою за їх номінальну вартість
/data/filtered-cv10-test/2113.wav,дякую за слушне запитання
/data/filtered-cv10-test/2114.wav,нашою спільною метою яка повинна бути понад усе інше є побудова свідомого українського суспільства
/data/filtered-cv10-test/2115.wav,у віці дев'ятнадцяти років малік потрапляє за грати за бійку з полісменом
/data/filtered-cv10-test/2116.wav,без зміни цього способу виявляти та карати можна до безкінечності
/data/filtered-cv10-test/2117.wav,і жили довго
/data/filtered-cv10-test/2118.wav,тому будь ласка приходьте на комісію і контролюйте виконання своїх доручень або запитів
/data/filtered-cv10-test/2119.wav,під назвою сапфір без прикметника розуміють синій сапфір
/data/filtered-cv10-test/212.wav,хіба я ворог дітям своїм
/data/filtered-cv10-test/2120.wav,давайте це зробимо
/data/filtered-cv10-test/2121.wav,на зубах перетирати когось
/data/filtered-cv10-test/2122.wav,я не розумію
/data/filtered-cv10-test/3196.wav,згадайте розбійника єрмака
/data/filtered-cv10-test/3197.wav,звертаю увагу читачів на ще два істотні моменти відображені у цій цитаті
/data/filtered-cv10-test/3198.wav,богдан мовчав дівчина зняла з білої шиї гарно ковану золоту гривню й дала йому
/data/filtered-cv10-test/3199.wav,але візіготи так і не зважились сполчитись проти західніх слов'ян
/data/filtered-cv10-test/32.wav,знає про чиє кодло їде річ
/data/filtered-cv10-test/3200.wav,всі вони складали переважно історію росії за катерининськими джерелами
/data/filtered-cv10-test/3201.wav,то й що
/data/filtered-cv10-test/3202.wav,мовляв хто нас перевірить як захочемо так і повернемо
/data/filtered-cv10-test/3203.wav,ось запустив же він отакі власні вигадки про так звану мелітопольщину
/data/filtered-cv10-test/3204.wav,якого князя
/data/filtered-cv10-test/3205.wav,малко вже давно навчився розуміти княжича й відповів
/data/filtered-cv10-test/3206.wav,тобто йому доручили збирати ханську подушну данину й відвозити її в столицю золотої орди
/data/filtered-cv10-test/3207.wav,й богдан таки здебільшого бився києм
/data/filtered-cv10-test/3209.wav,незбагненно з'явилися абсолютно не маючи історичного права на слово русь
/data/filtered-cv10-test/321.wav,така файна як з старого перероблена
/data/filtered-cv10-test/3210.wav,так вона сидить не в нежині
/data/filtered-cv10-test/3211.wav,вона давно стомилася довго очікуючи людських рук
/data/filtered-cv10-test/2574.wav,і останнє про що хочу повідомити читачам у цьому розділі
/data/filtered-cv10-test/2575.wav,кров без любові викупить не може
/data/filtered-cv10-test/2576.wav,усі об'єднання громадян рівні перед законом
/data/filtered-cv10-test/2577.wav,держава дбає про розвиток фізичної культури і спорту забезпечує санітарно-епідемічне благополуччя
/data/filtered-cv10-test/2578.wav,хай мертва буква вас не мане до свар заслонюючи суть
/data/filtered-cv10-test/2579.wav,і я залишаю матеріал на місяці оминаю його щоб не ятрити душу
/data/filtered-cv10-test/258.wav,про світлі часи зазвичай думають похмуро
/data/filtered-cv10-test/2580.wav,всім давно зрозуміло що до початку замятні не існувало єдиного великого князівства володимирського
/data/filtered-cv10-test/2581.wav,в україні діє вища рада правосуддя яка
/data/filtered-cv10-test/2582.wav,хто як постелить так і виспиться
/data/filtered-cv10-test/2583.wav,він
/data/filtered-cv10-test/2584.wav,скільки вовка не годуй а він все в ліс дивиться
/data/filtered-cv10-test/2585.wav,молодість щаслива тим що в неї є майбутнє
/data/filtered-cv10-test/1370.wav,я йшов замислившись машинально зламуючи по дорозі гілки кущів
/data/filtered-cv10-test/1371.wav,праворуч сліди рукопашного бою
/data/filtered-cv10-test/1373.wav,його й чорт у ступі не влучить
/data/filtered-cv10-test/1374.wav,король насупив брови
/data/filtered-cv10-test/1375.wav,і все стане на своє місце
/data/filtered-cv10-test/1376.wav,отже щось більш цінне він підніс татаро-монголам
/data/filtered-cv10-test/1377.wav,ти хто єси може
/data/filtered-cv10-test/1378.wav,а де сьому колові почин
/data/filtered-cv10-test/1379.wav,добра жінка є знаменитим даром від бога
/data/filtered-cv10-test/1380.wav,вони також мають великий об'єм черепа і є однією з найрозумніших груп птахів
/data/filtered-cv10-test/1381.wav,нідерле також знає про те що слов'ян часом несправедливо називали вандалами
/data/filtered-cv10-test/1382.wav,облагороджена нобелівською премією душа солженіцина іншої постановки питання не сприймає
/data/filtered-cv10-test/1383.wav,дрібні брудні фоли та помилки супроводжують імперську історію з першого дня її появи
/data/filtered-cv10-test/1384.wav,нагадаю вам про кілька з них
/data/filtered-cv10-test/1385.wav,навіщо свідомо запускали доважок брехні у потрактування цих подій
/data/filtered-cv10-test/1386.wav,зброя жде борця
/data/filtered-cv10-test/1387.wav,еліта золотої орди переїжджала селилася одержувала пільги жила й почувалася в московії як удома
/data/filtered-cv10-test/1388.wav,мовчи єзичку будеш кашку їсти
/data/filtered-cv10-test/2170.wav,українська економіка попри подвійні вибори та очікування чергової світової кризи цьогоріч показала позитивні результати
/data/filtered-cv10-test/2171.wav,ні примітивні жарти теж є але вкрай мало
/data/filtered-cv10-test/2172.wav,нагородження фіналістів відбулося в неділю
/data/filtered-cv10-test/2174.wav,європейський союз пропонує надто значні переваги європейським країнам аби просто розвалитися
/data/filtered-cv10-test/2176.wav,щодо згаданих тітушок з кримінальних середовищ та їх керівників виокремлені окремі провадження
/data/filtered-cv10-test/2177.wav,це було висвітлено і в засобах масової інформації
/data/filtered-cv10-test/2178.wav,агій на тебе
/data/filtered-cv10-test/2179.wav,професійні тролі йдуть у соціальні мережі
/data/filtered-cv10-test/2180.wav,так він розданий
/data/filtered-cv10-test/2181.wav,в дружбі ти проходиш справжню школу безкорисливості
/data/filtered-cv10-test/2902.wav,двома найважливішими складовими обсерваторії були дьюар з рідким гелієм і захисний екран
/data/filtered-cv10-test/2903.wav,як ви пишете
/data/filtered-cv10-test/2904.wav,якби знаття що в кума пиття
/data/filtered-cv10-test/2905.wav,вона не випадково поєднує центральну прохідну заводу азот з площею леніна
/data/filtered-cv10-test/2906.wav,слов'ян греків південних італійців автор вважав нижчими расами
/data/filtered-cv10-test/2907.wav,коли ти ноги то не думай бути головою
/data/filtered-cv10-test/2908.wav,таке що нема що в дві тріски взяти
/data/filtered-cv10-test/2909.wav,дякую пане олександре за вашу думку
